parameterId	parameterName	parameterScale	lowerBound	upperBound	nominalValue	estimate
r11017_kd	r11017_kd	log10	0.01	100	0.998049037615206	1
r11018_kE1	r11018_kE1	log10	0.01	100	1.00950358275318	1
r11018_kd	r11018_kd	log10	0.01	100	0.988544589371907	1
r11019_kE1	r11019_kE1	log10	0.01	100	0.993317559472015	1
r11019_kd	r11019_kd	log10	0.01	100	0.953394848438658	1
r11020_k0	r11020_k0	log10	0.01	100	1.0055733983452	1
r11021_k0	r11021_k0	log10	0.01	100	1.00442212146439	1
r11022_k0	r11022_k0	log10	0.01	100	1.00825113795438	1
r11024_k0	r11024_k0	log10	0.01	100	0.994457492258276	1
r11024_kd	r11024_kd	log10	0.01	100	0.996795154572284	1
r11072_k0	r11072_k0	log10	0.01	100	0.78812444882078	1
r11072_kd	r11072_kd	log10	0.01	100	1.63470779591736	1
r11073_kE1	r11073_kE1	log10	0.01	100	0.357870000178588	1
r11075_k0	r11075_k0	log10	0.01	100	0.885426744413343	1
r11076_k0	r11076_k0	log10	0.01	100	2.06895146241442	1
r11076_kd	r11076_kd	log10	0.01	100	0.372837750432997	1
r11292_k0	r11292_k0	log10	0.01	100	1.21713327021854	1
r11293_k0	r11293_k0	log10	0.01	100	0.990393034228114	1
r11294_k0	r11294_k0	log10	0.01	100	1.01077940033038	1
r11295_k0	r11295_k0	log10	0.01	100	1.02268764361531	1
r11296_k0	r11296_k0	log10	0.01	100	0.81630944366452	1
r11297_k0	r11297_k0	log10	0.01	100	1.07423365277902	1
r11409_k0	r11409_k0	log10	0.01	100	0.592501164463104	1
r1254_k_GeneSpecificScaling	r1254_k_GeneSpecificScaling	log10	0.01	100	1.0	0
r1269_k0	r1269_k0	log10	0.01	100	1.0055733983452	1
r1275_k0	r1275_k0	log10	0.01	100	0.380806006140702	1
r1275_kd	r1275_kd	log10	0.01	100	0.196114046030931	1
r136_k0	r136_k0	log10	0.01	100	0.6477910614549	1
r140_k0	r140_k0	log10	0.01	100	2.6325321101663	1
r1523_k_GeneSpecificScaling	r1523_k_GeneSpecificScaling	log10	0.01	100	1.0	0
r1524_k0	r1524_k0	log10	0.01	100	7.4076402135735	1
r1525_k_GeneSpecificScaling	r1525_k_GeneSpecificScaling	log10	0.01	100	1.0	0
r1526_k0	r1526_k0	log10	0.01	100	0.912749803050606	1
r15281_k0	r15281_k0	log10	0.01	100	0.987147861701924	1
r15297_k0	r15297_k0	log10	0.01	100	1.00825113795438	1
r15297_kd	r15297_kd	log10	0.01	100	1.00950358275318	1
r15298_k0	r15298_k0	log10	0.01	100	1.00195258442771	1
r15298_kd	r15298_kd	log10	0.01	100	0.987147861701924	1
r15299_k0	r15299_k0	log10	0.01	100	0.568542550793856	1
r15299_kd	r15299_kd	log10	0.01	100	1.43205520261928	1
r15301_kE3	r15301_kE3	log10	0.01	100	1.00804244250738	1
r15301_kE2	r15301_kE2	log10	0.01	100	0.993317559472015	1
r15301_kE1	r15301_kE1	log10	0.01	100	0.998051220728347	1
r15302_k0	r15302_k0	log10	0.01	100	0.990585885067131	1
r15303_k0	r15303_k0	log10	0.01	100	0.987147861701924	1
r1535_k_GeneSpecificScaling	r1535_k_GeneSpecificScaling	log10	0.01	100	1.0	0
r1536_k0	r1536_k0	log10	0.01	100	1.0556266437628	1
r15406_k0	r15406_k0	log10	0.01	100	0.939928211551875	1
r15407_k0	r15407_k0	log10	0.01	100	2.64221382304193	1
r15777_k_GeneSpecificScaling	r15777_k_GeneSpecificScaling	log10	0.01	100	1.0	0
r15778_k0	r15778_k0	log10	0.01	100	1.33330951030295	1
r1592_k_GeneSpecificScaling	r1592_k_GeneSpecificScaling	log10	0.01	100	1.0	0
r1593_k0	r1593_k0	log10	0.01	100	1.04931974584989	1
r1615_k_GeneSpecificScaling	r1615_k_GeneSpecificScaling	log10	0.01	100	1.0	0
r1616_k0	r1616_k0	log10	0.01	100	1.68815588167985	1
r1617_k_GeneSpecificScaling	r1617_k_GeneSpecificScaling	log10	0.01	100	1.0	0
r16176_kE1	r16176_kE1	log10	0.01	100	1.00825113795438	1
r16178_k0	r16178_k0	log10	0.01	100	0.995597347599287	1
r1618_k0	r1618_k0	log10	0.01	100	0.972759330527797	1
r16181_k_GeneSpecificScaling	r16181_k_GeneSpecificScaling	log10	0.01	100	1.0	0
r16182_k0	r16182_k0	log10	0.01	100	1.9476923316386	1
r16182_kd	r16182_kd	log10	0.01	100	0.977224890193761	1
r16184_k0	r16184_k0	log10	0.01	100	1.00804244250738	1
r16185_k0	r16185_k0	log10	0.01	100	0.990585885067131	1
r16186_kE1	r16186_kE1	log10	0.01	100	0.990585885067131	1
r16188_k0	r16188_k0	log10	0.01	100	0.987147861701924	1
r16189_k0	r16189_k0	log10	0.01	100	0.987147861701924	1
r16189_kE1	r16189_kE1	log10	0.01	100	1.00442212146439	1
r162_k0	r162_k0	log10	0.01	100	7.60335472347703	1
r162_kd	r162_kd	log10	0.01	100	0.517396063271095	1
r1621_k_GeneSpecificScaling	r1621_k_GeneSpecificScaling	log10	0.01	100	1.0	0
r1622_k0	r1622_k0	log10	0.01	100	0.992021722332071	1
r16237_k0	r16237_k0	log10	0.01	100	1.00804244250738	1
r16237_kE1	r16237_kE1	log10	0.01	100	0.998051220728347	1
r16259_k0	r16259_k0	log10	0.01	100	1.23735853164738	1
r1627_k_GeneSpecificScaling	r1627_k_GeneSpecificScaling	log10	0.01	100	1.0	0
r1628_k0	r1628_k0	log10	0.01	100	0.947460161302809	1
r1634_k0	r1634_k0	log10	0.01	100	0.464180823590954	1
r1634_kd	r1634_kd	log10	0.01	100	1.91686887573235	1
r1635_kE3	r1635_kE3	log10	0.01	100	0.991979546452458	1
r1635_kE2	r1635_kE2	log10	0.01	100	0.987320609033452	1
r1635_kE1	r1635_kE1	log10	0.01	100	0.99557547114782	1
r1635_kd	r1635_kd	log10	0.01	100	1.00556785521902	1
r16374_k0	r16374_k0	log10	0.01	100	0.452339152085428	1
r16375_k0	r16375_k0	log10	0.01	100	14.6654420336605	1
r16376_k_GeneSpecificScaling	r16376_k_GeneSpecificScaling	log10	0.01	100	1.0	0
r16377_k0	r16377_k0	log10	0.01	100	1.26967785744149	1
r16379_k0	r16379_k0	log10	0.01	100	0.665442329121385	1
r16380_k0	r16380_k0	log10	0.01	100	0.557259550759569	1
r16381_k0	r16381_k0	log10	0.01	100	2.09448170270326	1
r16381_kd	r16381_kd	log10	0.01	100	0.904750322929004	1
r16382_k0	r16382_k0	log10	0.01	100	2.08795762205311	1
r16383_k0	r16383_k0	log10	0.01	100	0.502891196224287	1
r16383_kd	r16383_kd	log10	0.01	100	2.20271371187483	1
r16384_k0	r16384_k0	log10	0.01	100	0.512155279631935	1
r16387_k0	r16387_k0	log10	0.01	100	1.11293191550414	1
r16388_k0	r16388_k0	log10	0.01	100	1.09754098995999	1
r16389_k0	r16389_k0	log10	0.01	100	0.910609194986755	1
r16389_kd	r16389_kd	log10	0.01	100	1.03813000445851	1
r16390_k0	r16390_k0	log10	0.01	100	1.1236495680336	1
r16392_k0	r16392_k0	log10	0.01	100	0.851558840531708	1
r16392_kd	r16392_kd	log10	0.01	100	1.11343194935429	1
r16393_k0	r16393_k0	log10	0.01	100	1.23624416989815	1
r1641_k0	r1641_k0	log10	0.01	100	2.08270018180113	1
r16447_k_GeneSpecificScaling	r16447_k_GeneSpecificScaling	log10	0.01	100	1.0	0
r16448_k0	r16448_k0	log10	0.01	100	0.777726931551099	1
r1645_k0	r1645_k0	log10	0.01	100	1.00373389832478	1
r1645_kE1	r1645_kE1	log10	0.01	100	1.04433360918577	1
r16450_k0	r16450_k0	log10	0.01	100	0.784715309052657	1
r16451_k0	r16451_k0	log10	0.01	100	0.999913532083243	1
r16452_k0	r16452_k0	log10	0.01	100	0.946600231699669	1
r16453_k0	r16453_k0	log10	0.01	100	0.9766521244347	1
r16454_k0	r16454_k0	log10	0.01	100	0.664676426738634	1
r16455_k0	r16455_k0	log10	0.01	100	0.831302215761063	1
r16456_k0	r16456_k0	log10	0.01	100	1.87463112456794	1
r16457_k0	r16457_k0	log10	0.01	100	0.283829717443706	1
r16457_kd	r16457_kd	log10	0.01	100	1.27086286853689	1
r16458_k0	r16458_k0	log10	0.01	100	0.947915712271382	1
r16458_kd	r16458_kd	log10	0.01	100	1.02837702933002	1
r16459_k0	r16459_k0	log10	0.01	100	0.984459522092228	1
r16459_kd	r16459_kd	log10	0.01	100	0.999015942189097	1
r1646_k0	r1646_k0	log10	0.01	100	0.981599404932646	1
r1646_kd	r1646_kd	log10	0.01	100	1.02155636703369	1
r16460_k0	r16460_k0	log10	0.01	100	0.983836108618324	1
r16460_kd	r16460_kd	log10	0.01	100	1.01129246929037	1
r16461_k0	r16461_k0	log10	0.01	100	0.99697076457983	1
r16461_kd	r16461_kd	log10	0.01	100	1.00670420911263	1
r16462_k0	r16462_k0	log10	0.01	100	1.01051306621763	1
r16462_kd	r16462_kd	log10	0.01	100	1.00106938959801	1
r16463_k0	r16463_k0	log10	0.01	100	1.10455099972877	1
r16463_kd	r16463_kd	log10	0.01	100	0.987098247621228	1
r16464_k0	r16464_k0	log10	0.01	100	0.996252789980479	1
r16464_kd	r16464_kd	log10	0.01	100	1.00834872615977	1
r16465_k0	r16465_k0	log10	0.01	100	0.514391743192091	1
r16465_kd	r16465_kd	log10	0.01	100	1.52607223525286	1
r16466_k0	r16466_k0	log10	0.01	100	0.786742941185368	1
r16466_kd	r16466_kd	log10	0.01	100	1.20445626459411	1
r16467_k0	r16467_k0	log10	0.01	100	2.11938963999306	1
r16467_kd	r16467_kd	log10	0.01	100	0.530498373608618	1
r16468_k0	r16468_k0	log10	0.01	100	1.71734358232794	1
r16469_k0	r16469_k0	log10	0.01	100	1.31461680688915	1
r1647_kE3	r1647_kE3	log10	0.01	100	0.991446966947834	1
r1647_kE2	r1647_kE2	log10	0.01	100	0.989512144193392	1
r1647_kE1	r1647_kE1	log10	0.01	100	0.991674235275614	1
r1647_kd	r1647_kd	log10	0.01	100	0.990684707480782	1
r16470_k0	r16470_k0	log10	0.01	100	1.00305949239595	1
r16471_k0	r16471_k0	log10	0.01	100	1.0736275601983	1
r16472_k0	r16472_k0	log10	0.01	100	1.22665082947781	1
r16474_k0	r16474_k0	log10	0.01	100	0.978364767238571	1
r16475_k0	r16475_k0	log10	0.01	100	1.21705024274075	1
r16476_k0	r16476_k0	log10	0.01	100	1.01099052384268	1
r16477_k0	r16477_k0	log10	0.01	100	1.03706699168023	1
r16478_k0	r16478_k0	log10	0.01	100	0.979786851226837	1
r16479_k0	r16479_k0	log10	0.01	100	1.10760172668233	1
r1648_k0	r1648_k0	log10	0.01	100	0.993417605606601	1
r1648_kE1	r1648_kE1	log10	0.01	100	0.997841635834162	1
r16480_k0	r16480_k0	log10	0.01	100	0.99335758549736	1
r16481_k0	r16481_k0	log10	0.01	100	0.927041740211943	1
r16482_k0	r16482_k0	log10	0.01	100	0.951633827025239	1
r16482_kE2	r16482_kE2	log10	0.01	100	0.807900730426415	1
r16482_kE1	r16482_kE1	log10	0.01	100	0.748601263719763	1
r16483_k0	r16483_k0	log10	0.01	100	1.00127568632026	1
r16484_k0	r16484_k0	log10	0.01	100	0.75655397824509	1
r16485_k0	r16485_k0	log10	0.01	100	1.00189038402135	1
r16486_k0	r16486_k0	log10	0.01	100	0.969060254258143	1
r16487_k0	r16487_k0	log10	0.01	100	1.02452265880787	1
r16488_kE3	r16488_kE3	log10	0.01	100	1.00763750672685	1
r16488_kE2	r16488_kE2	log10	0.01	100	0.993384261267261	1
r16488_kE1	r16488_kE1	log10	0.01	100	1.0721526569891	1
r16489_kE3	r16489_kE3	log10	0.01	100	1.10320905107192	1
r16489_kE2	r16489_kE2	log10	0.01	100	0.987317486107626	1
r16489_kE1	r16489_kE1	log10	0.01	100	1.0364889444451	1
r16490_k0	r16490_k0	log10	0.01	100	1.82262578320564	1
r1650_k0	r1650_k0	log10	0.01	100	4.72620463421876	1
r1655_k0	r1655_k0	log10	0.01	100	0.94937914350283	1
r1656_k0	r1656_k0	log10	0.01	100	4.87914900402843	1
r1656_kd	r1656_kd	log10	0.01	100	2.18252099093901	1
r1657_kE3	r1657_kE3	log10	0.01	100	5.01441906162006	1
r1657_kE2	r1657_kE2	log10	0.01	100	0.455473973897999	1
r1657_kE1	r1657_kE1	log10	0.01	100	0.0911039807370486	1
r1657_kd	r1657_kd	log10	0.01	100	0.905935143035197	1
r1658_kE3	r1658_kE3	log10	0.01	100	0.996156350862189	1
r1658_kE2	r1658_kE2	log10	0.01	100	1.16650444685545	1
r1658_kE1	r1658_kE1	log10	0.01	100	1.00662021397362	1
r1658_kd	r1658_kd	log10	0.01	100	0.983036172598195	1
r1660_k0	r1660_k0	log10	0.01	100	0.981026664998584	1
r1660_kE1	r1660_kE1	log10	0.01	100	1.00667877357569	1
r1664_k_GeneSpecificScaling	r1664_k_GeneSpecificScaling	log10	0.01	100	1.0	0
r1665_k0	r1665_k0	log10	0.01	100	2.69159387753021	1
r1668_k_GeneSpecificScaling	r1668_k_GeneSpecificScaling	log10	0.01	100	1.0	0
r16684_k0	r16684_k0	log10	0.01	100	0.592019443705736	1
r1669_k0	r1669_k0	log10	0.01	100	0.264429205379377	1
r1670_k0	r1670_k0	log10	0.01	100	25.2942408451203	1
r1670_kd	r1670_kd	log10	0.01	100	0.323357477011659	1
r1671_k0	r1671_k0	log10	0.01	100	1.2133480694364	1
r1671_kd	r1671_kd	log10	0.01	100	3.43205563395153	1
r1672_kE3	r1672_kE3	log10	0.01	100	0.990567875201991	1
r1672_kE2	r1672_kE2	log10	0.01	100	2.58032242261415	1
r1672_kE1	r1672_kE1	log10	0.01	100	1.00440352676671	1
r1673_k0	r1673_k0	log10	0.01	100	0.676583232757801	1
r1673_kE1	r1673_kE1	log10	0.01	100	0.621030222987996	1
r1674_kE1	r1674_kE1	log10	0.01	100	0.235221460794579	1
r1676_k0	r1676_k0	log10	0.01	100	0.97732054516862	1
r1678_k0	r1678_k0	log10	0.01	100	1.00415416126262	1
r1679_kE3	r1679_kE3	log10	0.01	100	0.905786583256757	1
r1679_kE2	r1679_kE2	log10	0.01	100	0.989980919467764	1
r1679_kE1	r1679_kE1	log10	0.01	100	1.58522012778745	1
r1680_k0	r1680_k0	log10	0.01	100	0.5107079053572	1
r1681_kE3	r1681_kE3	log10	0.01	100	0.343376917828815	1
r1681_kE2	r1681_kE2	log10	0.01	100	8.43617643541337	1
r1681_kE1	r1681_kE1	log10	0.01	100	2.68158542532334	1
r1682_k_GeneSpecificScaling	r1682_k_GeneSpecificScaling	log10	0.01	100	1.0	0
r16827_k0	r16827_k0	log10	0.01	100	0.871290389176967	1
r16828_k0	r16828_k0	log10	0.01	100	1.12215435160037	1
r16829_k0	r16829_k0	log10	0.01	100	0.717683128353626	1
r1683_k0	r1683_k0	log10	0.01	100	0.139535650611729	1
r16830_k0	r16830_k0	log10	0.01	100	0.900859996916387	1
r16831_k0	r16831_k0	log10	0.01	100	0.995197425280577	1
r16832_k0	r16832_k0	log10	0.01	100	1.03751837392218	1
r16833_k0	r16833_k0	log10	0.01	100	0.636657569423339	1
r16834_k0	r16834_k0	log10	0.01	100	6.83746977688603	1
r16834_kd	r16834_kd	log10	0.01	100	1.06658788677356	1
r16835_k0	r16835_k0	log10	0.01	100	1.08959031812325	1
r16835_kd	r16835_kd	log10	0.01	100	0.925605988775007	1
r16836_k0	r16836_k0	log10	0.01	100	1.11672858574239	1
r16836_kd	r16836_kd	log10	0.01	100	0.87514461805378	1
r16837_k0	r16837_k0	log10	0.01	100	0.697870125797984	1
r16837_kd	r16837_kd	log10	0.01	100	1.25152999196238	1
r16838_k0	r16838_k0	log10	0.01	100	1.01779320512249	1
r16838_kd	r16838_kd	log10	0.01	100	0.991005114349916	1
r16839_k0	r16839_k0	log10	0.01	100	0.890987321136212	1
r16839_kd	r16839_kd	log10	0.01	100	1.02412407950773	1
r1684_k0	r1684_k0	log10	0.01	100	0.785736529499675	1
r1684_kE3	r1684_kE3	log10	0.01	100	0.298958078411314	1
r1684_kE2	r1684_kE2	log10	0.01	100	0.646331605451661	1
r1684_kE1	r1684_kE1	log10	0.01	100	4.62749860096077	1
r16840_k0	r16840_k0	log10	0.01	100	0.742289707803776	1
r16840_kd	r16840_kd	log10	0.01	100	1.39675739053478	1
r16841_k0	r16841_k0	log10	0.01	100	1.0366130229726	1
r16841_kd	r16841_kd	log10	0.01	100	0.969252093161729	1
r16842_k0	r16842_k0	log10	0.01	100	0.515938031692458	1
r16842_kd	r16842_kd	log10	0.01	100	1.55742983576509	1
r16843_k0	r16843_k0	log10	0.01	100	0.566869003789634	1
r16843_kd	r16843_kd	log10	0.01	100	1.36834553281317	1
r16845_k0	r16845_k0	log10	0.01	100	0.830072188721733	1
r16845_kd	r16845_kd	log10	0.01	100	1.11669908096651	1
r16846_k0	r16846_k0	log10	0.01	100	0.965032968616801	1
r16847_k0	r16847_k0	log10	0.01	100	0.631751410507993	1
r16847_kE1	r16847_kE1	log10	0.01	100	0.464443938589839	1
r16848_k0	r16848_k0	log10	0.01	100	1.89177933320268	1
r16849_k0	r16849_k0	log10	0.01	100	0.785828192961899	1
r1685_kE3	r1685_kE3	log10	0.01	100	0.227749860128911	1
r1685_kE2	r1685_kE2	log10	0.01	100	1.07706583042243	1
r1685_kE1	r1685_kE1	log10	0.01	100	1.87166051944795	1
r16850_k0	r16850_k0	log10	0.01	100	0.999344507029453	1
r16851_k0	r16851_k0	log10	0.01	100	1.33220079748732	1
r16852_k0	r16852_k0	log10	0.01	100	1.1740613434676	1
r16854_k0	r16854_k0	log10	0.01	100	1.18250612844329	1
r16855_k0	r16855_k0	log10	0.01	100	1.01943225956314	1
r16856_k0	r16856_k0	log10	0.01	100	1.0878476186549	1
r16857_k0	r16857_k0	log10	0.01	100	0.862057773668645	1
r16858_k0	r16858_k0	log10	0.01	100	1.08319922374613	1
r1686_k0	r1686_k0	log10	0.01	100	1.01663602302828	1
r1686_kE3	r1686_kE3	log10	0.01	100	1.51613683962693	1
r1686_kE2	r1686_kE2	log10	0.01	100	2.01375626395875	1
r1686_kE1	r1686_kE1	log10	0.01	100	1.82025915029822	1
r16860_k0	r16860_k0	log10	0.01	100	1.34981466285346	1
r16862_k0	r16862_k0	log10	0.01	100	0.998547625264121	1
r16863_k0	r16863_k0	log10	0.01	100	0.756233484920088	1
r16864_k0	r16864_k0	log10	0.01	100	0.847070322903843	1
r16865_k0	r16865_k0	log10	0.01	100	0.983054836079423	1
r16866_k0	r16866_k0	log10	0.01	100	0.920575089193832	1
r16867_k0	r16867_k0	log10	0.01	100	1.0336728752288	1
r16868_k0	r16868_k0	log10	0.01	100	1.03875799283623	1
r16869_kE3	r16869_kE3	log10	0.01	100	0.997628036471727	1
r16869_kE2	r16869_kE2	log10	0.01	100	1.42304190593629	1
r16869_kE1	r16869_kE1	log10	0.01	100	1.03414454896823	1
r1687_k0	r1687_k0	log10	0.01	100	4.68218380230422	1
r1687_kd	r1687_kd	log10	0.01	100	0.329257794463829	1
r16870_kE3	r16870_kE3	log10	0.01	100	1.29802533635059	1
r16870_kE2	r16870_kE2	log10	0.01	100	1.59298921037022	1
r16870_kE1	r16870_kE1	log10	0.01	100	1.01817043461342	1
r1688_k0	r1688_k0	log10	0.01	100	0.285908143120146	1
r1688_kd	r1688_kd	log10	0.01	100	1.51367151992052	1
r1689_k0	r1689_k0	log10	0.01	100	2.0815575535363	1
r1689_kd	r1689_kd	log10	0.01	100	0.35500891090317	1
r16905_k0	r16905_k0	log10	0.01	100	0.181508601564612	1
r16905_kd	r16905_kd	log10	0.01	100	5.78689271963706	1
r16907_k0	r16907_k0	log10	0.01	100	0.393723405207763	1
r16907_kd	r16907_kd	log10	0.01	100	1.47978828346376	1
r1693_k0	r1693_k0	log10	0.01	100	0.993888412478257	1
r1694_k0	r1694_k0	log10	0.01	100	1.17201489407884	1
r1695_k0	r1695_k0	log10	0.01	100	1.20138470011238	1
r1696_k0	r1696_k0	log10	0.01	100	0.646632373780704	1
r1696_kd	r1696_kd	log10	0.01	100	1.80154670760394	1
r16966_k0	r16966_k0	log10	0.01	100	0.556567386332774	1
r1697_k0	r1697_k0	log10	0.01	100	3.03552525621255	1
r1697_kd	r1697_kd	log10	0.01	100	0.251692002968545	1
r1698_k0	r1698_k0	log10	0.01	100	0.849061969001531	1
r1698_kd	r1698_kd	log10	0.01	100	0.77605760354477	1
r1699_kE1	r1699_kE1	log10	0.01	100	1.06273700702756	1
r17_k_GeneSpecificScaling	r17_k_GeneSpecificScaling	log10	0.01	100	1.0	0
r1700_k0	r1700_k0	log10	0.01	100	1.01817355253931	1
r17097_k0	r17097_k0	log10	0.01	100	6.2607416188375	1
r17097_kd	r17097_kd	log10	0.01	100	0.406514988600907	1
r17098_k0	r17098_k0	log10	0.01	100	1.47314180654773	1
r17098_kd	r17098_kd	log10	0.01	100	0.761970069300917	1
r17099_k0	r17099_k0	log10	0.01	100	1.73412995303466	1
r17099_kd	r17099_kd	log10	0.01	100	0.759650789867392	1
r17100_k0	r17100_k0	log10	0.01	100	0.91911210660556	1
r17100_kd	r17100_kd	log10	0.01	100	1.04501572807981	1
r17101_k0	r17101_k0	log10	0.01	100	0.967226025868783	1
r17102_k0	r17102_k0	log10	0.01	100	0.983381077044377	1
r17103_k0	r17103_k0	log10	0.01	100	1.0136777271524	1
r17104_k0	r17104_k0	log10	0.01	100	1.33975432951935	1
r17105_k0	r17105_k0	log10	0.01	100	1.17197345125113	1
r17106_k0	r17106_k0	log10	0.01	100	0.873811448716175	1
r17107_k0	r17107_k0	log10	0.01	100	3.01615903215891	1
r17108_k0	r17108_k0	log10	0.01	100	0.149935470222625	1
r17109_k0	r17109_k0	log10	0.01	100	0.481033780626323	1
r17110_k0	r17110_k0	log10	0.01	100	1.33679883525728	1
r17111_k0	r17111_k0	log10	0.01	100	1.07586627601158	1
r17112_k0	r17112_k0	log10	0.01	100	0.959482531736968	1
r17113_k0	r17113_k0	log10	0.01	100	0.975376309686094	1
r17113_kd	r17113_kd	log10	0.01	100	0.991116913233995	1
r17114_k0	r17114_k0	log10	0.01	100	1.05271340195176	1
r17115_k0	r17115_k0	log10	0.01	100	1.02536651810056	1
r17116_k0	r17116_k0	log10	0.01	100	0.965940349078509	1
r17117_k0	r17117_k0	log10	0.01	100	1.00155224003551	1
r17117_kd	r17117_kd	log10	0.01	100	1.00882457321668	1
r17118_k0	r17118_k0	log10	0.01	100	0.97126928811447	1
r17118_kd	r17118_kd	log10	0.01	100	1.1108622617973	1
r17119_k0	r17119_k0	log10	0.01	100	0.976946463130808	1
r17119_kd	r17119_kd	log10	0.01	100	0.961885335840357	1
r17120_k0	r17120_k0	log10	0.01	100	1.00427694284333	1
r17121_k0	r17121_k0	log10	0.01	100	0.991591125150097	1
r17122_k0	r17122_k0	log10	0.01	100	1.00939841145743	1
r17123_k0	r17123_k0	log10	0.01	100	1.00883190620309	1
r17124_kE3	r17124_kE3	log10	0.01	100	1.0689931068568	1
r17124_kE2	r17124_kE2	log10	0.01	100	1.02030850729765	1
r17124_kE1	r17124_kE1	log10	0.01	100	1.78441444496378	1
r17125_k0	r17125_k0	log10	0.01	100	0.775194424096593	1
r17126_k0	r17126_k0	log10	0.01	100	1.30246775718055	1
r17127_kE3	r17127_kE3	log10	0.01	100	0.987849627854086	1
r17127_kE2	r17127_kE2	log10	0.01	100	1.12542409782468	1
r17127_kE1	r17127_kE1	log10	0.01	100	0.997705395430004	1
r17128_k0	r17128_k0	log10	0.01	100	1.06074283172719	1
r17129_k0	r17129_k0	log10	0.01	100	0.94495488444872	1
r17130_k0	r17130_k0	log10	0.01	100	0.945121552239677	1
r17130_kd	r17130_kd	log10	0.01	100	1.01259475085019	1
r17131_k0	r17131_k0	log10	0.01	100	0.951914713806308	1
r17131_kd	r17131_kd	log10	0.01	100	1.02267416277555	1
r17132_k0	r17132_k0	log10	0.01	100	0.972907074187462	1
r17133_k0	r17133_k0	log10	0.01	100	0.98833760709342	1
r17170_k0	r17170_k0	log10	0.01	100	0.172804315102207	1
r17171_k0	r17171_k0	log10	0.01	100	0.773854781160671	1
r17172_k0	r17172_k0	log10	0.01	100	1.05502490889718	1
r17176_k0	r17176_k0	log10	0.01	100	0.743174245056794	1
r17177_k0	r17177_k0	log10	0.01	100	1.38114127592545	1
r17178_k0	r17178_k0	log10	0.01	100	0.422945188174545	1
r17179_k0	r17179_k0	log10	0.01	100	1.09223444678968	1
r17180_k0	r17180_k0	log10	0.01	100	1.47705881410969	1
r17180_kd	r17180_kd	log10	0.01	100	0.826790761235907	1
r17181_k0	r17181_k0	log10	0.01	100	0.613552806327564	1
r17181_kd	r17181_kd	log10	0.01	100	1.10948629222086	1
r17182_k0	r17182_k0	log10	0.01	100	0.686817451691646	1
r17182_kd	r17182_kd	log10	0.01	100	1.32617252825675	1
r17183_k0	r17183_k0	log10	0.01	100	1.27540007008993	1
r17183_kd	r17183_kd	log10	0.01	100	0.800348504307634	1
r17184_k0	r17184_k0	log10	0.01	100	2.49020826309426	1
r17184_kd	r17184_kd	log10	0.01	100	0.704559265549855	1
r17185_k0	r17185_k0	log10	0.01	100	1.75284169588929	1
r17185_kd	r17185_kd	log10	0.01	100	0.723224397960438	1
r17186_k0	r17186_k0	log10	0.01	100	1.8286791097507	1
r17186_kd	r17186_kd	log10	0.01	100	0.698148052814558	1
r17187_k0	r17187_k0	log10	0.01	100	0.387881942269543	1
r17187_kd	r17187_kd	log10	0.01	100	2.38093978019242	1
r17188_k0	r17188_k0	log10	0.01	100	1.90212824837793	1
r17188_kd	r17188_kd	log10	0.01	100	0.933028081414431	1
r17189_k0	r17189_k0	log10	0.01	100	0.734435200221758	1
r17190_k0	r17190_k0	log10	0.01	100	0.791116128502812	1
r17191_k0	r17191_k0	log10	0.01	100	0.471080451964955	1
r17192_k0	r17192_k0	log10	0.01	100	0.28112811182266	1
r17193_k0	r17193_k0	log10	0.01	100	0.923071194797211	1
r17194_k0	r17194_k0	log10	0.01	100	1.09941187658668	1
r17195_k0	r17195_k0	log10	0.01	100	0.87240359845815	1
r17196_k0	r17196_k0	log10	0.01	100	2.24425397291659	1
r17197_k0	r17197_k0	log10	0.01	100	0.402784786739056	1
r17198_k0	r17198_k0	log10	0.01	100	2.12277966400475	1
r17199_k0	r17199_k0	log10	0.01	100	1.088667569665	1
r17200_k0	r17200_k0	log10	0.01	100	0.906379056864544	1
r17201_k0	r17201_k0	log10	0.01	100	1.16624741347602	1
r17202_k0	r17202_k0	log10	0.01	100	0.981490972668037	1
r17203_k0	r17203_k0	log10	0.01	100	1.99457496213332	1
r17204_kE3	r17204_kE3	log10	0.01	100	1.07702089837546	1
r17204_kE2	r17204_kE2	log10	0.01	100	0.990008907259676	1
r17204_kE1	r17204_kE1	log10	0.01	100	0.854125781273989	1
