plotId	plotName	plotTypeSimulation	plotTypeData	datasetId	xLabel	yLabel
plot1	all_data	ScatterPlot	replicate	data387	Measured viability	Simulated viability
plot1	all_data	ScatterPlot	replicate	data388	Measured viability	Simulated viability
plot1	all_data	ScatterPlot	replicate	data389	Measured viability	Simulated viability
plot1	all_data	ScatterPlot	replicate	data390	Measured viability	Simulated viability
plot1	all_data	ScatterPlot	replicate	data391	Measured viability	Simulated viability
plot1	all_data	ScatterPlot	replicate	data392	Measured viability	Simulated viability
plot1	all_data	ScatterPlot	replicate	data393	Measured viability	Simulated viability
plot1	all_data	ScatterPlot	replicate	data394	Measured viability	Simulated viability
plot1	all_data	ScatterPlot	replicate	data395	Measured viability	Simulated viability
plot1	all_data	ScatterPlot	replicate	data396	Measured viability	Simulated viability
plot1	all_data	ScatterPlot	replicate	data397	Measured viability	Simulated viability
plot1	all_data	ScatterPlot	replicate	data398	Measured viability	Simulated viability
plot1	all_data	ScatterPlot	replicate	data399	Measured viability	Simulated viability
plot1	all_data	ScatterPlot	replicate	data400	Measured viability	Simulated viability
plot1	all_data	ScatterPlot	replicate	data401	Measured viability	Simulated viability
plot1	all_data	ScatterPlot	replicate	data402	Measured viability	Simulated viability
plot1	all_data	ScatterPlot	replicate	data403	Measured viability	Simulated viability
plot1	all_data	ScatterPlot	replicate	data404	Measured viability	Simulated viability
plot1	all_data	ScatterPlot	replicate	data405	Measured viability	Simulated viability
plot1	all_data	ScatterPlot	replicate	data406	Measured viability	Simulated viability
plot1	all_data	ScatterPlot	replicate	data407	Measured viability	Simulated viability
plot1	all_data	ScatterPlot	replicate	data408	Measured viability	Simulated viability
plot1	all_data	ScatterPlot	replicate	data409	Measured viability	Simulated viability
plot1	all_data	ScatterPlot	replicate	data410	Measured viability	Simulated viability
plot1	all_data	ScatterPlot	replicate	data411	Measured viability	Simulated viability
plot1	all_data	ScatterPlot	replicate	data412	Measured viability	Simulated viability
plot1	all_data	ScatterPlot	replicate	data413	Measured viability	Simulated viability
plot1	all_data	ScatterPlot	replicate	data414	Measured viability	Simulated viability
plot1	all_data	ScatterPlot	replicate	data415	Measured viability	Simulated viability
plot1	all_data	ScatterPlot	replicate	data416	Measured viability	Simulated viability
plot1	all_data	ScatterPlot	replicate	data417	Measured viability	Simulated viability
plot1	all_data	ScatterPlot	replicate	data418	Measured viability	Simulated viability
plot1	all_data	ScatterPlot	replicate	data419	Measured viability	Simulated viability
plot1	all_data	ScatterPlot	replicate	data420	Measured viability	Simulated viability
plot1	all_data	ScatterPlot	replicate	data421	Measured viability	Simulated viability
plot1	all_data	ScatterPlot	replicate	data422	Measured viability	Simulated viability
plot1	all_data	ScatterPlot	replicate	data423	Measured viability	Simulated viability
plot1	all_data	ScatterPlot	replicate	data424	Measured viability	Simulated viability
plot1	all_data	ScatterPlot	replicate	data425	Measured viability	Simulated viability
plot1	all_data	ScatterPlot	replicate	data426	Measured viability	Simulated viability
plot1	all_data	ScatterPlot	replicate	data427	Measured viability	Simulated viability
plot1	all_data	ScatterPlot	replicate	data428	Measured viability	Simulated viability
plot1	all_data	ScatterPlot	replicate	data429	Measured viability	Simulated viability
plot1	all_data	ScatterPlot	replicate	data430	Measured viability	Simulated viability
plot1	all_data	ScatterPlot	replicate	data431	Measured viability	Simulated viability
plot1	all_data	ScatterPlot	replicate	data432	Measured viability	Simulated viability
plot1	all_data	ScatterPlot	replicate	data433	Measured viability	Simulated viability
plot1	all_data	ScatterPlot	replicate	data434	Measured viability	Simulated viability
plot1	all_data	ScatterPlot	replicate	data435	Measured viability	Simulated viability
plot1	all_data	ScatterPlot	replicate	data436	Measured viability	Simulated viability
plot1	all_data	ScatterPlot	replicate	data437	Measured viability	Simulated viability
plot1	all_data	ScatterPlot	replicate	data438	Measured viability	Simulated viability
plot1	all_data	ScatterPlot	replicate	data439	Measured viability	Simulated viability
plot1	all_data	ScatterPlot	replicate	data440	Measured viability	Simulated viability
plot1	all_data	ScatterPlot	replicate	data441	Measured viability	Simulated viability
plot1	all_data	ScatterPlot	replicate	data442	Measured viability	Simulated viability
plot1	all_data	ScatterPlot	replicate	data443	Measured viability	Simulated viability
plot1	all_data	ScatterPlot	replicate	data444	Measured viability	Simulated viability
plot1	all_data	ScatterPlot	replicate	data445	Measured viability	Simulated viability
plot1	all_data	ScatterPlot	replicate	data446	Measured viability	Simulated viability
plot1	all_data	ScatterPlot	replicate	data447	Measured viability	Simulated viability
plot1	all_data	ScatterPlot	replicate	data448	Measured viability	Simulated viability
plot1	all_data	ScatterPlot	replicate	data449	Measured viability	Simulated viability
plot1	all_data	ScatterPlot	replicate	data450	Measured viability	Simulated viability
plot1	all_data	ScatterPlot	replicate	data451	Measured viability	Simulated viability
plot1	all_data	ScatterPlot	replicate	data452	Measured viability	Simulated viability
plot1	all_data	ScatterPlot	replicate	data453	Measured viability	Simulated viability
plot1	all_data	ScatterPlot	replicate	data454	Measured viability	Simulated viability
plot1	all_data	ScatterPlot	replicate	data455	Measured viability	Simulated viability
plot1	all_data	ScatterPlot	replicate	data456	Measured viability	Simulated viability
plot1	all_data	ScatterPlot	replicate	data457	Measured viability	Simulated viability
plot1	all_data	ScatterPlot	replicate	data458	Measured viability	Simulated viability
plot1	all_data	ScatterPlot	replicate	data459	Measured viability	Simulated viability
plot1	all_data	ScatterPlot	replicate	data460	Measured viability	Simulated viability
plot1	all_data	ScatterPlot	replicate	data461	Measured viability	Simulated viability
plot1	all_data	ScatterPlot	replicate	data462	Measured viability	Simulated viability
plot1	all_data	ScatterPlot	replicate	data463	Measured viability	Simulated viability
plot1	all_data	ScatterPlot	replicate	data464	Measured viability	Simulated viability
plot1	all_data	ScatterPlot	replicate	data465	Measured viability	Simulated viability
plot1	all_data	ScatterPlot	replicate	data466	Measured viability	Simulated viability
plot1	all_data	ScatterPlot	replicate	data467	Measured viability	Simulated viability
plot1	all_data	ScatterPlot	replicate	data468	Measured viability	Simulated viability
plot1	all_data	ScatterPlot	replicate	data469	Measured viability	Simulated viability
plot1	all_data	ScatterPlot	replicate	data470	Measured viability	Simulated viability
plot1	all_data	ScatterPlot	replicate	data471	Measured viability	Simulated viability
plot1	all_data	ScatterPlot	replicate	data472	Measured viability	Simulated viability
plot1	all_data	ScatterPlot	replicate	data473	Measured viability	Simulated viability
plot1	all_data	ScatterPlot	replicate	data474	Measured viability	Simulated viability
plot1	all_data	ScatterPlot	replicate	data475	Measured viability	Simulated viability
plot1	all_data	ScatterPlot	replicate	data476	Measured viability	Simulated viability
plot1	all_data	ScatterPlot	replicate	data477	Measured viability	Simulated viability
plot1	all_data	ScatterPlot	replicate	data478	Measured viability	Simulated viability
plot1	all_data	ScatterPlot	replicate	data479	Measured viability	Simulated viability
plot1	all_data	ScatterPlot	replicate	data480	Measured viability	Simulated viability
plot1	all_data	ScatterPlot	replicate	data481	Measured viability	Simulated viability
plot1	all_data	ScatterPlot	replicate	data482	Measured viability	Simulated viability
plot1	all_data	ScatterPlot	replicate	data483	Measured viability	Simulated viability
plot1	all_data	ScatterPlot	replicate	data484	Measured viability	Simulated viability
plot1	all_data	ScatterPlot	replicate	data485	Measured viability	Simulated viability
plot1	all_data	ScatterPlot	replicate	data486	Measured viability	Simulated viability
plot1	all_data	ScatterPlot	replicate	data487	Measured viability	Simulated viability
plot1	all_data	ScatterPlot	replicate	data488	Measured viability	Simulated viability
plot1	all_data	ScatterPlot	replicate	data489	Measured viability	Simulated viability
plot1	all_data	ScatterPlot	replicate	data490	Measured viability	Simulated viability
plot1	all_data	ScatterPlot	replicate	data491	Measured viability	Simulated viability
plot1	all_data	ScatterPlot	replicate	data492	Measured viability	Simulated viability
plot1	all_data	ScatterPlot	replicate	data493	Measured viability	Simulated viability
plot1	all_data	ScatterPlot	replicate	data494	Measured viability	Simulated viability
plot1	all_data	ScatterPlot	replicate	data495	Measured viability	Simulated viability
plot1	all_data	ScatterPlot	replicate	data496	Measured viability	Simulated viability
plot1	all_data	ScatterPlot	replicate	data497	Measured viability	Simulated viability
plot1	all_data	ScatterPlot	replicate	data498	Measured viability	Simulated viability
plot1	all_data	ScatterPlot	replicate	data499	Measured viability	Simulated viability
plot1	all_data	ScatterPlot	replicate	data500	Measured viability	Simulated viability
plot1	all_data	ScatterPlot	replicate	data501	Measured viability	Simulated viability
plot1	all_data	ScatterPlot	replicate	data502	Measured viability	Simulated viability
plot1	all_data	ScatterPlot	replicate	data503	Measured viability	Simulated viability
plot1	all_data	ScatterPlot	replicate	data504	Measured viability	Simulated viability
plot1	all_data	ScatterPlot	replicate	data505	Measured viability	Simulated viability
plot1	all_data	ScatterPlot	replicate	data506	Measured viability	Simulated viability
plot1	all_data	ScatterPlot	replicate	data507	Measured viability	Simulated viability
plot1	all_data	ScatterPlot	replicate	data508	Measured viability	Simulated viability
plot1	all_data	ScatterPlot	replicate	data509	Measured viability	Simulated viability
plot1	all_data	ScatterPlot	replicate	data510	Measured viability	Simulated viability
plot1	all_data	ScatterPlot	replicate	data511	Measured viability	Simulated viability
plot1	all_data	ScatterPlot	replicate	data512	Measured viability	Simulated viability
plot1	all_data	ScatterPlot	replicate	data513	Measured viability	Simulated viability
plot1	all_data	ScatterPlot	replicate	data514	Measured viability	Simulated viability
plot1	all_data	ScatterPlot	replicate	data515	Measured viability	Simulated viability
plot1	all_data	ScatterPlot	replicate	data516	Measured viability	Simulated viability
plot1	all_data	ScatterPlot	replicate	data517	Measured viability	Simulated viability
plot1	all_data	ScatterPlot	replicate	data518	Measured viability	Simulated viability
plot1	all_data	ScatterPlot	replicate	data519	Measured viability	Simulated viability
plot1	all_data	ScatterPlot	replicate	data520	Measured viability	Simulated viability
plot1	all_data	ScatterPlot	replicate	data521	Measured viability	Simulated viability
plot1	all_data	ScatterPlot	replicate	data522	Measured viability	Simulated viability
plot1	all_data	ScatterPlot	replicate	data523	Measured viability	Simulated viability
plot1	all_data	ScatterPlot	replicate	data524	Measured viability	Simulated viability
plot1	all_data	ScatterPlot	replicate	data525	Measured viability	Simulated viability
plot1	all_data	ScatterPlot	replicate	data526	Measured viability	Simulated viability
plot1	all_data	ScatterPlot	replicate	data527	Measured viability	Simulated viability
plot1	all_data	ScatterPlot	replicate	data528	Measured viability	Simulated viability
plot1	all_data	ScatterPlot	replicate	data529	Measured viability	Simulated viability
plot1	all_data	ScatterPlot	replicate	data530	Measured viability	Simulated viability
plot1	all_data	ScatterPlot	replicate	data531	Measured viability	Simulated viability
plot1	all_data	ScatterPlot	replicate	data532	Measured viability	Simulated viability
plot1	all_data	ScatterPlot	replicate	data533	Measured viability	Simulated viability
plot1	all_data	ScatterPlot	replicate	data534	Measured viability	Simulated viability
plot1	all_data	ScatterPlot	replicate	data535	Measured viability	Simulated viability
plot1	all_data	ScatterPlot	replicate	data536	Measured viability	Simulated viability
plot1	all_data	ScatterPlot	replicate	data537	Measured viability	Simulated viability
